product_id,sku,product_name,short_description,long_description,regular_price,sale_price,categories,tags,stock_status,weight,dimensions,image_url,image_gallery,specifications,product_url
JP-354,JP-354,JQR082 - 温州巨匠智能科技有限公司,,,,,산업용 캐스터,"산업용 캐스터,캐스터,휠,산업용",instock,,,JP-354_image_1.gif,JP-354_image_1.gif,"{'': '', 'Share to：': '', 'Wheel diameter：': '75~200mm', 'Wheel width：': '35x2mm', 'Tread material：': 'Polyurethane JPZK03', 'Tread hardness：': 'Shore 93A±3', 'Tread color：': 'Gray', 'Fork material：': 'Heavy pressed steel， Zinc finshing', 'Wheel core：': '45# steel', 'Loading capacity：': '500~700kgs', 'Rolling speed：': '5.4 km/h', 'Temperature：': '-25℃~+70℃', 'Product detailsdrawingData download\n\nHeavy duty dual wheel caster seriesSwivel braket with axial grooved ball bearing and precise radial deep grooved ball bearing in the swivel head, rolling more smooth. dust & splash-proof, fitted copper grease nipple, bolted and secured with very strong central kingpin. withstand vertical pressure & resist torsion and impact.Performance：\xa0 \xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 Custom：Anti-corrosion\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Installation customizationQuiet\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Color customizationPrecision\xa0 \xa0 \xa0 \xa0 \xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Tread hardness customizationWear-resisting\xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★Ant twining\xa0 \xa0\xa0 \xa0:\xa0 \xa0 \xa0 ★ ★ ★ ★ ☆Specification ：sizeinstalltion methodproduct modelwheel diameter(mm)wheel width(mm)height(mm)rotation radius(mm)Plate size(mm)hole distance(mm)blot hole(mm)loading capacity（kgs）weights（kgs）3 ""plate swivelJQR08210-75*35X2CCPU0202027535x211574110x10085x75115004 ""JQR08210-100*35X2CCPU02020210035X214182110X10085X75115505 ""JQR08210-125*35X2CCPU02020212535X2165105110X10085X75116001.946 ""JQR08210-150*35X2CCPU02020215035X2190113110X10085X75116508 ""JQR08210-200*35X2CCPU02020220035X2240140110X10085X75117004.36\n\n\n\nJQR08210-75X35CCPU020202 PFD drawingdownloadJQR08210-75X35CCPU020202 3D modeldownload\u200dJQR08210-100X35CCPU020202 PDF drawingdownload\u200dJQR08210-100X35CCPU020202 3D modeldownloadJQR08210-125X35CCPU020202 PDF drawingdownloadJQR08210-125X35CCPU020202 3D modeldownloadJQR08210-150X30ALCPU020202 PDF drawingdownloadJQR08210-150X30ALCPU020202 3D model': 'size', 'size': 'installtion method', '3 ""': 'plate swivel', '4 ""': 'JQR08210-100*35X2CCPU020202', '5 ""': 'JQR08210-125*35X2CCPU020202', '6 ""': 'JQR08210-150*35X2CCPU020202', '8 ""': 'JQR08210-200*35X2CCPU020202', 'JQR08210-75X35CCPU020202 PFD drawing': 'download', 'JQR08210-75X35CCPU020202 3D model': 'download\u200d', 'JQR08210-100X35CCPU020202 PDF drawing': 'download\u200d', 'JQR08210-100X35CCPU020202 3D model': 'download', 'JQR08210-125X35CCPU020202 PDF drawing': 'download', 'JQR08210-125X35CCPU020202 3D model': 'download', 'JQR08210-150X30ALCPU020202 PDF drawing': 'download', 'JQR08210-150X30ALCPU020202 3D model': ''}",http://www.jpcaster.cn/en/pd.jsp?id=354
JP-355,JP-355,JQR094-C - 温州巨匠智能科技有限公司,,,,,산업용 캐스터,"산업용 캐스터,캐스터,휠,산업용",instock,,,JP-355_image_1.gif,JP-355_image_1.gif,"{'': 'Share to：JQR094-C\n\n\n\nWheel diameter：\n\n250mm\n\n\n\nWheel width：\n\n100x2mm\n\n\n\nTread material：\n\nPolyurethane JPZK03\n\n\n\nTread hardness：\n\nShore 93A±3\n\n\n\nTread color：\n\nBrown\n\n\n\nFork material：\n\nCarbon Steel\n\n\n\nWheel core：\n\n45# steel\n\n\n\nLoading capacity：\n\n5400kgs\n\n\n\nRolling speed：\n\n5.4 km/h\n\n\n\nTemperature：\n\n-25℃~+70℃\n\n\n\n\nConsult immediately\n\xa0Reservation Now\n\n\n\n\n\n\n\n\n\n\nProduct detailsdrawingData download\n\nDouble rotary castersPivot steering, the rotation diameter of the traditional universal wheel can be reduced to zero, and the rotation flexibility remains unchanged.completely eliminate the wagging tail caused by equipment steering, running out of the magnetic strip navigation phenomenon.Performance：\xa0 \xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 Custom：Anti-corrosion\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Installation customizationQuiet\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ：\xa0 \xa0★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Color customizationPrecision\xa0 \xa0 \xa0 \xa0 \xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Tread hardness customizationWear-resisting\xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★Ant twining\xa0 \xa0\xa0 \xa0:\xa0 \xa0 \xa0 \xa0★ ★ ★ ★ ☆Specification ：sizeinstalltion methodproduct modelwheel diameter(mm)wheel width(mm)height(mm)rotation radius(mm)Plate size(mm)hole distance(mm)blot hole(mm)loading capacity（kgs）weight（kg）10 ""plate swivelJQR09410-250*100X2CCPU070202250100X2420227.5250X250190X190225400', 'Share to：': '', 'Wheel diameter：': '250mm', 'Wheel width：': '100x2mm', 'Tread material：': 'Polyurethane JPZK03', 'Tread hardness：': 'Shore 93A±3', 'Tread color：': 'Brown', 'Fork material：': 'Carbon Steel', 'Wheel core：': '45# steel', 'Loading capacity：': '5400kgs', 'Rolling speed：': '5.4 km/h', 'Temperature：': '-25℃~+70℃', 'Product detailsdrawingData download\n\nDouble rotary castersPivot steering, the rotation diameter of the traditional universal wheel can be reduced to zero, and the rotation flexibility remains unchanged.completely eliminate the wagging tail caused by equipment steering, running out of the magnetic strip navigation phenomenon.Performance：\xa0 \xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 Custom：Anti-corrosion\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Installation customizationQuiet\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ：\xa0 \xa0★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Color customizationPrecision\xa0 \xa0 \xa0 \xa0 \xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Tread hardness customizationWear-resisting\xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★Ant twining\xa0 \xa0\xa0 \xa0:\xa0 \xa0 \xa0 \xa0★ ★ ★ ★ ☆Specification ：sizeinstalltion methodproduct modelwheel diameter(mm)wheel width(mm)height(mm)rotation radius(mm)Plate size(mm)hole distance(mm)blot hole(mm)loading capacity（kgs）weight（kg）10 ""plate swivelJQR09410-250*100X2CCPU070202250100X2420227.5250X250190X190225400': 'size', 'size': 'installtion method', '10 ""': 'plate swivel'}",http://www.jpcaster.cn/en/pd.jsp?id=355
JP-356,JP-356,200x50mm-B7 - 温州巨匠智能科技有限公司,,,,,산업용 캐스터,"산업용 캐스터,캐스터,휠,산업용",instock,,,JP-356_image_1.gif,JP-356_image_1.gif,"{'': 'Share to：200x50mm-B7\n\n\n\nModel：\n\nAGV200X50B7ALCPU090703\n\n\n\nWheel diameter：\n\n200mm\n\n\n\nWheel width：\n\n50mm\n\n\n\nTread material：\n\nPolyurethane JPY002\n\n\n\nTread hardness：\n\nShore 80A±3\n\n\n\nTread color：\n\nBrown\n\n\n\nWheel core：\n\nAluminium alloy\n\n\n\nLoading capacity：\n\n200kgs\n\n\n\nRolling speed：\n\n5.4 km/h\n\n\n\nTemperature：\n\n-25℃~+70℃\n\n\n\n\nConsult immediately\n\xa0Reservation Now\n\n\n\n\n\n\n\n\n\n\nProduct detailsdrawingData download\n\nAGV polyurethane drive wheelNon-slip leather tread, increase the friction , driving is not easy to slip. tread polyurethane material, resistant to wear and tear, quiet, no damage to ground.Performance：\xa0 \xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 Custom：Anti-corrosion\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Installation customizationQuiet\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Color customizationPrevent sliding ：\xa0 \xa0★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Tread hardness customizationWear-resisting\xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★Oli resistance\xa0 \xa0\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ☆ ☆', 'Share to：': '', 'Model：': 'AGV200X50B7ALCPU090703', 'Wheel diameter：': '200mm', 'Wheel width：': '50mm', 'Tread material：': 'Polyurethane JPY002', 'Tread hardness：': 'Shore 80A±3', 'Tread color：': 'Brown', 'Wheel core：': 'Aluminium alloy', 'Loading capacity：': '200kgs', 'Rolling speed：': '5.4 km/h', 'Temperature：': '-25℃~+70℃'}",http://www.jpcaster.cn/en/pd.jsp?id=356
JP-357,JP-357,200x55mm-B2 - 温州巨匠智能科技有限公司,,,,,산업용 캐스터,"산업용 캐스터,캐스터,휠,산업용",instock,,,JP-357_image_1.gif,JP-357_image_1.gif,"{'': 'Share to：200x55mm-B2\n\n\n\nModel：\n\nAGV200X55B2CCPU090703\n\n\n\nWheel diameter：\n\n200mm\n\n\n\nWheel width：\n\n55mm\n\n\n\nTread material：\n\nPolyurethane JPY002\n\n\n\nTread hardness：\n\nShore 80A±3\n\n\n\nTread color：\n\nBrown\n\n\n\nWheel core：\n\nMedium carbon steel\n\n\n\nLoading capacity：\n\n500kgs\n\n\n\nRolling speed：\n\n5.4 km/h\n\n\n\nTemperature：\n\n-25℃~+70℃\n\n\n\n\nConsult immediately\n\xa0Reservation Now\n\n\n\n\n\n\n\n\n\n\nProduct detailsdrawingData download\n\nAGV polyurethane drive wheelNon-slip leather tread, increase the friction , driving is not easy to slip. tread polyurethane material, resistant to wear and tear, quiet, no damage to ground.Performance：\xa0 \xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 Custom：Anti-corrosion\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Installation customizationQuiet\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Color customizationPrevent sliding ：\xa0 \xa0★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Tread hardness customizationWear-resisting\xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★Oli resistance\xa0 \xa0\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ☆ ☆', 'Share to：': '', 'Model：': 'AGV200X55B2CCPU090703', 'Wheel diameter：': '200mm', 'Wheel width：': '55mm', 'Tread material：': 'Polyurethane JPY002', 'Tread hardness：': 'Shore 80A±3', 'Tread color：': 'Brown', 'Wheel core：': 'Medium carbon steel', 'Loading capacity：': '500kgs', 'Rolling speed：': '5.4 km/h', 'Temperature：': '-25℃~+70℃'}",http://www.jpcaster.cn/en/pd.jsp?id=357
JP-358,JP-358,250x100mm-B1 - 温州巨匠智能科技有限公司,,,,,산업용 캐스터,"산업용 캐스터,캐스터,휠,산업용",instock,,,JP-358_image_1.gif,JP-358_image_1.gif,"{'': 'Share to：250x100mm-B1\n\n\n\nModel：\n\nAGV250X100B1CCPU070202\n\n\n\nWheel diameter：\n\n250mm\n\n\n\nWheel width：\n\n100mm\n\n\n\nTread material：\n\nPolyurethane JPZK03\n\n\n\nTread hardness：\n\nShore 93A±3\n\n\n\nTread color：\n\nBrown\n\n\n\nWheel core：\n\nMedium carbon steel\n\n\n\nLoading capacity：\n\n2500kgs\n\n\n\nRolling speed：\n\n5.4 km/h\n\n\n\nTemperature：\n\n-25℃~+70℃\n\n\n\n\nConsult immediately\n\xa0Reservation Now\n\n\n\n\n\n\n\n\n\n\nProduct detailsdrawingData download\n\nHigh laod polyurethane wheelStrong loading capacity up to 2500kgs. flat tread contact suface, increase friction and not easy to slip.polyurethane material, wear resistance.Performance：\xa0 \xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0Custom：Anti-corrosion\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Installation customizationQuiet\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ：\xa0 \xa0★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Color customizationPrevent sliding ：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Tread hardness customizationWear-resisting\xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★Oli resistance\xa0 \xa0\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ★', 'Share to：': '', 'Model：': 'AGV250X100B1CCPU070202', 'Wheel diameter：': '250mm', 'Wheel width：': '100mm', 'Tread material：': 'Polyurethane JPZK03', 'Tread hardness：': 'Shore 93A±3', 'Tread color：': 'Brown', 'Wheel core：': 'Medium carbon steel', 'Loading capacity：': '2500kgs', 'Rolling speed：': '5.4 km/h', 'Temperature：': '-25℃~+70℃'}",http://www.jpcaster.cn/en/pd.jsp?id=358
JP-359,JP-359,250x100mm-B2 - 温州巨匠智能科技有限公司,,,,,산업용 캐스터,"산업용 캐스터,캐스터,휠,산업용",instock,,,JP-359_image_1.gif,JP-359_image_1.gif,"{'': 'Share to：250x100mm-B2\n\n\n\nModel：\n\nAGV250X100B2CCPU070202\n\n\n\nWheel diameter：\n\n250mm\n\n\n\nWheel width：\n\n100mm\n\n\n\nTread material：\n\nPolyurethane JPZK03\n\n\n\nTread hardness：\n\nShore 93A±3\n\n\n\nTread color：\n\nBrown\n\n\n\nWheel core：\n\nMedium carbon steel\n\n\n\nLoading capacity：\n\n2500kgs\n\n\n\nRolling speed：\n\n5.4 km/h\n\n\n\nTemperature：\n\n-25℃~+70℃\n\n\n\n\nConsult immediately\n\xa0Reservation Now\n\n\n\n\n\n\n\n\n\n\nProduct detailsdrawingData download\n\nHigh laod polyurethane wheelStrong loading capacity up to 1000kgs. The rounded tread reduces turning friction resistance and makessteering easier. polyurethane material, wear resistance.Performance：\xa0 \xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0Custom：Anti-corrosion\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Installation customizationQuiet\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ：\xa0 \xa0★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Color customizationPrevent sliding ：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Tread hardness customizationWear-resisting\xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★Oli resistance\xa0 \xa0\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ★', 'Share to：': '', 'Model：': 'AGV250X100B2CCPU070202', 'Wheel diameter：': '250mm', 'Wheel width：': '100mm', 'Tread material：': 'Polyurethane JPZK03', 'Tread hardness：': 'Shore 93A±3', 'Tread color：': 'Brown', 'Wheel core：': 'Medium carbon steel', 'Loading capacity：': '2500kgs', 'Rolling speed：': '5.4 km/h', 'Temperature：': '-25℃~+70℃'}",http://www.jpcaster.cn/en/pd.jsp?id=359
JP-360,JP-360,350x70mm-B1 - 温州巨匠智能科技有限公司,,,,,산업용 캐스터,"산업용 캐스터,캐스터,휠,산업용",instock,,,JP-360_image_1.gif,JP-360_image_1.gif,"{'': 'Share to：350x70mm-B1\n\n\n\nModel：\n\nAGV350X70B1CCPU110203\n\n\n\nWheel diameter：\n\n350mm\n\n\n\nWheel width：\n\n70mm\n\n\n\nTread material：\n\nPolyurethane JPZK01\n\n\n\nTread hardness：\n\nShore 85A±3\n\n\n\nTread color：\n\nGray\n\n\n\nWheel core：\n\nMedium carbon steel\n\n\n\nLoading capacity：\n\n1500kgs\n\n\n\nRolling speed：\n\n5.4 km/h\n\n\n\nTemperature：\n\n-25℃~+70℃\n\n\n\n\nConsult immediately\n\xa0Reservation Now\n\n\n\n\n\n\n\n\n\n\nProduct detailsdrawingData download\n\nHigh laod polyurethane wheelStrong loading capacity up to 1500kgs. rounded chamfer,\xa0 \xa0reduces turning friction resistance ,steering more easily. polyurethane material, wear resistance.Performance：\xa0 \xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0Custom：Anti-corrosion\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Installation customizationQuiet\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ：\xa0 \xa0★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Color customizationPrevent sliding ：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Tread hardness customizationWear-resisting\xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★Oli resistance\xa0 \xa0\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ★', 'Share to：': '', 'Model：': 'AGV350X70B1CCPU110203', 'Wheel diameter：': '350mm', 'Wheel width：': '70mm', 'Tread material：': 'Polyurethane JPZK01', 'Tread hardness：': 'Shore 85A±3', 'Tread color：': 'Gray', 'Wheel core：': 'Medium carbon steel', 'Loading capacity：': '1500kgs', 'Rolling speed：': '5.4 km/h', 'Temperature：': '-25℃~+70℃'}",http://www.jpcaster.cn/en/pd.jsp?id=360
JP-361,JP-361,380x75mm-B1 - 温州巨匠智能科技有限公司,,,,,산업용 캐스터,"산업용 캐스터,캐스터,휠,산업용",instock,,,JP-361_image_1.gif,JP-361_image_1.gif,"{'': 'Share to：380x75mm-B1\n\n\n\nModel：\n\nAGV380X75B1CCPU110704\n\n\n\nWheel diameter：\n\n380mm\n\n\n\nWheel width：\n\n75mm\n\n\n\nTread material：\n\nPolyurethane JPZK01\n\n\n\nTread hardness：\n\nShore 80A±3\n\n\n\nTread color：\n\nBrown\n\n\n\nWheel core：\n\nMedium carbon steel\n\n\n\nLoading capacity：\n\n1800kgs\n\n\n\nRolling speed：\n\n5.4 km/h\n\n\n\nTemperature：\n\n-25℃~+70℃\n\n\n\n\nConsult immediately\n\xa0Reservation Now\n\n\n\n\n\n\n\n\n\n\nProduct detailsdrawingData download\n\nHigh laod polyurethane wheelStrong loading capacity up to 1800kgs. rounded chamfer,\xa0 \xa0reduces turning friction resistance ,steering more easily. polyurethane material, wear resistance.Performance：\xa0 \xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0Custom：Anti-corrosion\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Installation customizationQuiet\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ：\xa0 \xa0★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Color customizationPrevent sliding ：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Tread hardness customizationWear-resisting\xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★Oli resistance\xa0 \xa0\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ★', 'Share to：': '', 'Model：': 'AGV380X75B1CCPU110704', 'Wheel diameter：': '380mm', 'Wheel width：': '75mm', 'Tread material：': 'Polyurethane JPZK01', 'Tread hardness：': 'Shore 80A±3', 'Tread color：': 'Brown', 'Wheel core：': 'Medium carbon steel', 'Loading capacity：': '1800kgs', 'Rolling speed：': '5.4 km/h', 'Temperature：': '-25℃~+70℃'}",http://www.jpcaster.cn/en/pd.jsp?id=361
JP-364,JP-364,170x50mm-B1 - 温州巨匠智能科技有限公司,,,,,산업용 캐스터,"산업용 캐스터,캐스터,휠,산업용",instock,,,JP-364_image_1.gif,JP-364_image_1.gif,"{'': 'Share to：170x50mm-B1\n\n\n\nModel：\n\nAGV170X50B1CCPU110103\n\n\n\nWheel diameter：\n\n170mm\n\n\n\nWheel width：\n\n50mm\n\n\n\nTread material：\n\nPolyurethane JPM009\n\n\n\nTread hardness：\n\nShore 80A±3\n\n\n\nTread color：\n\nBlack\n\n\n\nWheel core：\n\nCarbon steel\n\n\n\nLoading capacity：\n\n500kgs\n\n\n\nRolling speed：\n\n5.4 km/h\n\n\n\nTemperature：\n\n-25℃~+70℃\n\n\n\n\nConsult immediately\n\xa0Reservation Now\n\n\n\n\n\n\n\n\n\n\nProduct detailsdrawingData download\n\nAGV polyurethane drive wheelWheel core made by low alloy steel Q355B material.tread low hardness and high quality polyurethane, which ishigh loading capacity, big friction, strong grip, quite and waer-resistant.Performance：\xa0 \xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0Custom：Anti-corrosion\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Installation customizationQuiet\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ：\xa0 \xa0★ ★ ★ ★ ★\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Color customizationPrevent sliding ：\xa0 \xa0★ ★ ★ ★ ☆\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0▶ Tread hardness customizationWear-resisting\xa0 \xa0：\xa0 \xa0★ ★ ★ ★ ★Oli resistance\xa0 \xa0\xa0 \xa0:\xa0 \xa0 ★ ★ ★ ☆ ☆', 'Share to：': '', 'Model：': 'AGV170X50B1CCPU110103', 'Wheel diameter：': '170mm', 'Wheel width：': '50mm', 'Tread material：': 'Polyurethane JPM009', 'Tread hardness：': 'Shore 80A±3', 'Tread color：': 'Black', 'Wheel core：': 'Carbon steel', 'Loading capacity：': '500kgs', 'Rolling speed：': '5.4 km/h', 'Temperature：': '-25℃~+70℃'}",http://www.jpcaster.cn/en/pd.jsp?id=364
